trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
19,False,"{'a': 0.05, 'e': 0.9888864987445046}",20,11,-25.536844969828948,"{0: 5, 1: 3, 2: 0, 3: 1, 4: 0}",1
20,False,"{'a': 0.05, 'e': 0.9876883405951378}",30,0,-104.44911076198285,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
21,False,"{'a': 0.05, 'e': 0.9864292571764954}",20,0,-88.77769633284821,"{0: 10, 1: 2, 2: 7, 3: 1, 4: 0}",0
22,False,"{'a': 0.05, 'e': 0.9851093261547739}",25,0,-83.86660552683907,"{0: 18, 1: 2, 2: 3, 3: 1, 4: 1}",0
23,False,"{'a': 0.05, 'e': 0.9837286289495359}",20,0,-104.296374683596,"{0: 13, 1: 1, 2: 4, 3: 0, 4: 2}",0
24,False,"{'a': 0.05, 'e': 0.9822872507286887}",30,0,-182.09376434172606,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
25,False,"{'a': 0.05, 'e': 0.9807852804032304}",20,0,-68.72798924294067,"{0: 13, 1: 1, 2: 4, 3: 2, 4: 0}",0
26,False,"{'a': 0.05, 'e': 0.9792228106217657}",20,10,-35.52354179227464,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
27,False,"{'a': 0.05, 'e': 0.9775999377647907}",20,10,-90.37764090840915,"{0: 6, 1: 0, 2: 2, 3: 0, 4: 2}",1
28,False,"{'a': 0.05, 'e': 0.9759167619387474}",20,0,-95.02458632508795,"{0: 11, 1: 2, 2: 4, 3: 3, 4: 0}",0
29,False,"{'a': 0.05, 'e': 0.9741733869698493}",20,0,-72.03293534511862,"{0: 10, 1: 5, 2: 4, 3: 1, 4: 0}",0
30,False,"{'a': 0.05, 'e': 0.9723699203976766}",20,0,-89.84759002644884,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 1}",0
31,False,"{'a': 0.05, 'e': 0.9705064734685425}",20,0,-77.44042425748458,"{0: 13, 1: 2, 2: 4, 3: 0, 4: 1}",0
32,False,"{'a': 0.05, 'e': 0.9685831611286311}",30,6,-88.55462249693674,"{0: 16, 1: 2, 2: 4, 3: 1, 4: 1}",1
33,False,"{'a': 0.05, 'e': 0.9666001020169073}",20,0,-116.70668882917502,"{0: 12, 1: 4, 2: 1, 3: 1, 4: 2}",0
34,False,"{'a': 0.05, 'e': 0.9645574184577981}",25,0,-96.19096923533225,"{0: 16, 1: 2, 2: 6, 3: 0, 4: 1}",0
35,False,"{'a': 0.05, 'e': 0.9624552364536473}",30,0,-169.97819887204997,"{0: 14, 1: 3, 2: 11, 3: 1, 4: 1}",0
36,False,"{'a': 0.05, 'e': 0.9602936856769431}",25,2,-220.57682921933906,"{0: 10, 1: 0, 2: 8, 3: 2, 4: 3}",1
37,False,"{'a': 0.05, 'e': 0.9580728994623192}",25,0,-45.21261740097098,"{0: 17, 1: 3, 2: 5, 3: 0, 4: 0}",0
38,False,"{'a': 0.05, 'e': 0.9557930147983301}",25,0,-43.522260017287586,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
39,False,"{'a': 0.05, 'e': 0.9534541723190012}",20,0,-99.24602421070712,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
40,False,"{'a': 0.05, 'e': 0.9510565162951535}",20,0,-34.763772814469384,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
41,False,"{'a': 0.05, 'e': 0.9486001946255046}",20,0,-93.04910628840929,"{0: 11, 1: 4, 2: 3, 3: 1, 4: 1}",0
42,False,"{'a': 0.05, 'e': 0.9460853588275453}",30,0,-95.107871471185,"{0: 21, 1: 0, 2: 8, 3: 0, 4: 1}",0
43,False,"{'a': 0.05, 'e': 0.9435121640281936}",20,0,-53.16200507892664,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 0}",0
44,False,"{'a': 0.05, 'e': 0.9408807689542255}",25,0,-107.76810431111291,"{0: 18, 1: 1, 2: 3, 3: 1, 4: 2}",0
45,False,"{'a': 0.05, 'e': 0.9381913359224842}",30,0,-126.83527104218277,"{0: 18, 1: 4, 2: 5, 3: 2, 4: 1}",0
46,False,"{'a': 0.05, 'e': 0.9354440308298673}",30,0,-53.903877677753215,"{0: 22, 1: 1, 2: 7, 3: 0, 4: 0}",0
47,False,"{'a': 0.05, 'e': 0.9326390231430941}",25,0,-81.52206803607021,"{0: 17, 1: 0, 2: 6, 3: 2, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.9297764858882515}",20,0,-136.87192476830703,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
49,False,"{'a': 0.05, 'e': 0.9268565956401208}",25,14,-94.90163991045341,"{0: 6, 1: 1, 2: 2, 3: 0, 4: 2}",1
50,False,"{'a': 0.05, 'e': 0.9238795325112867}",25,0,-105.62320756148087,"{0: 16, 1: 2, 2: 5, 3: 1, 4: 1}",0
51,False,"{'a': 0.05, 'e': 0.9208454801410263}",25,0,-127.70046943998031,"{0: 17, 1: 2, 2: 2, 3: 2, 4: 2}",0
52,False,"{'a': 0.05, 'e': 0.9177546256839811}",20,0,-170.28328365093375,"{0: 9, 1: 0, 2: 6, 3: 4, 4: 1}",0
53,False,"{'a': 0.05, 'e': 0.9146071597986135}",30,0,-139.22465346838516,"{0: 21, 1: 2, 2: 3, 3: 2, 4: 2}",0
54,False,"{'a': 0.05, 'e': 0.9114032766354453}",30,0,-7.292191952682055,"{0: 23, 1: 5, 2: 2, 3: 0, 4: 0}",0
55,False,"{'a': 0.05, 'e': 0.9081431738250813}",25,0,-205.02303406762292,"{0: 13, 1: 1, 2: 7, 3: 1, 4: 3}",0
56,False,"{'a': 0.05, 'e': 0.9048270524660195}",20,0,-70.9293104857313,"{0: 14, 1: 2, 2: 2, 3: 1, 4: 1}",0
57,False,"{'a': 0.05, 'e': 0.9014551171122457}",25,0,-93.8056931418526,"{0: 18, 1: 1, 2: 3, 3: 2, 4: 1}",0
58,False,"{'a': 0.05, 'e': 0.8980275757606156}",35,1,-63.19247336225072,"{0: 26, 1: 1, 2: 6, 3: 0, 4: 1}",1
59,False,"{'a': 0.05, 'e': 0.8945446398380251}",20,0,-93.51865353207494,"{0: 12, 1: 3, 2: 3, 3: 1, 4: 1}",0
60,False,"{'a': 0.05, 'e': 0.8910065241883679}",25,0,-142.3010506217746,"{0: 13, 1: 4, 2: 6, 3: 0, 4: 2}",0
61,False,"{'a': 0.05, 'e': 0.8874134470592833}",35,16,-59.55898012726099,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 1}",1
62,False,"{'a': 0.05, 'e': 0.8837656300886935}",25,0,-207.02978418166987,"{0: 15, 1: 1, 2: 4, 3: 1, 4: 4}",0
63,False,"{'a': 0.05, 'e': 0.880063298291132}",20,5,-6.559583492007844,"{0: 12, 1: 1, 2: 2, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 0.8763066800438636}",30,0,-115.40827867312403,"{0: 24, 1: 0, 2: 3, 3: 0, 4: 3}",0
65,False,"{'a': 0.05, 'e': 0.8724960070727972}",25,0,-42.632975638638435,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 1}",0
66,False,"{'a': 0.05, 'e': 0.8686315144381912}",20,0,-43.5924967949992,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 1}",0
67,False,"{'a': 0.05, 'e': 0.8647134405201551}",25,0,-90.13773575889039,"{0: 15, 1: 4, 2: 5, 3: 0, 4: 1}",0
68,False,"{'a': 0.05, 'e': 0.8607420270039436}",20,0,-47.49009226038719,"{0: 14, 1: 1, 2: 4, 3: 1, 4: 0}",0
69,False,"{'a': 0.05, 'e': 0.8567175188650497}",30,0,-199.08082316512764,"{0: 16, 1: 1, 2: 9, 3: 2, 4: 2}",0
70,False,"{'a': 0.05, 'e': 0.8526401643540923}",20,0,-114.70833735731512,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
71,False,"{'a': 0.05, 'e': 0.8485102149815037}",30,0,-27.27448918921317,"{0: 23, 1: 4, 2: 2, 3: 1, 4: 0}",0
72,False,"{'a': 0.05, 'e': 0.8443279255020151}",30,0,-148.4020354228724,"{0: 20, 1: 4, 2: 3, 3: 0, 4: 3}",0
73,False,"{'a': 0.05, 'e': 0.8400935538989419}",20,0,-117.60808162820621,"{0: 12, 1: 2, 2: 4, 3: 0, 4: 2}",0
74,False,"{'a': 0.05, 'e': 0.8358073613682703}",20,0,-90.42833164184532,"{0: 11, 1: 2, 2: 5, 3: 2, 4: 0}",0
75,False,"{'a': 0.05, 'e': 0.8314696123025452}",20,0,-202.04728297629984,"{0: 10, 1: 1, 2: 3, 3: 3, 4: 3}",0
76,False,"{'a': 0.05, 'e': 0.8270805742745618}",20,0,-113.24873100679976,"{0: 13, 1: 0, 2: 5, 3: 0, 4: 2}",0
77,False,"{'a': 0.05, 'e': 0.8226405180208598}",20,0,-71.55510515423946,"{0: 14, 1: 0, 2: 5, 3: 0, 4: 1}",0
78,False,"{'a': 0.05, 'e': 0.8181497174250234}",20,0,-43.36790637608394,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
79,False,"{'a': 0.05, 'e': 0.813608449500787}",25,0,-182.3421845081474,"{0: 15, 1: 3, 2: 3, 3: 0, 4: 4}",0
80,False,"{'a': 0.05, 'e': 0.8090169943749475}",20,0,-136.5501726226707,"{0: 11, 1: 0, 2: 7, 3: 0, 4: 2}",0
81,False,"{'a': 0.05, 'e': 0.8043756352700845}",30,0,-160.47093673736356,"{0: 17, 1: 4, 2: 6, 3: 1, 4: 2}",0
82,False,"{'a': 0.05, 'e': 0.7996846584870906}",20,0,-96.74233193661208,"{0: 12, 1: 4, 2: 1, 3: 2, 4: 1}",0
83,False,"{'a': 0.05, 'e': 0.79494435338751}",20,0,-117.41512361257195,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
84,False,"{'a': 0.05, 'e': 0.7901550123756904}",20,0,-60.89838374403303,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
85,False,"{'a': 0.05, 'e': 0.785316930880745}",20,9,8.579809825400213,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.05, 'e': 0.7804304073383298}",20,15,-1.3892302405607346,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 0.7754957431722345}",20,11,-70.38893474226911,"{0: 5, 1: 1, 2: 1, 3: 1, 4: 1}",1
88,False,"{'a': 0.05, 'e': 0.7705132427757893}",35,0,-69.03990722230073,"{0: 28, 1: 1, 2: 4, 3: 1, 4: 1}",0
89,False,"{'a': 0.05, 'e': 0.7654832134930881}",20,12,3.0797157486407145,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.7604059656000309}",30,15,-21.034000061028376,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 1}",1
91,False,"{'a': 0.05, 'e': 0.7552818122851835}",20,0,-17.051131981418308,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
92,False,"{'a': 0.05, 'e': 0.7501110696304595}",20,14,7.744914974169003,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.05, 'e': 0.744894056591622}",25,11,-66.95146439291328,"{0: 9, 1: 2, 2: 1, 3: 1, 4: 1}",1
94,False,"{'a': 0.05, 'e': 0.7396310949786097}",25,0,-85.50742994966919,"{0: 16, 1: 3, 2: 5, 3: 0, 4: 1}",0
95,False,"{'a': 0.05, 'e': 0.7343225094356856}",30,22,-3.6720719627960685,"{0: 6, 1: 1, 2: 1, 3: 0, 4: 0}",1
96,False,"{'a': 0.05, 'e': 0.7289686274214116}",25,0,-101.39656116515647,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
97,False,"{'a': 0.05, 'e': 0.7235697791884493}",30,0,-98.88491089987211,"{0: 23, 1: 1, 2: 4, 3: 0, 4: 2}",0
98,False,"{'a': 0.05, 'e': 0.7181262977631889}",25,0,-81.87600994012895,"{0: 18, 1: 2, 2: 2, 3: 2, 4: 1}",0
99,False,"{'a': 0.05, 'e': 0.7126385189252054}",35,6,-65.19270615255078,"{0: 21, 1: 2, 2: 5, 3: 0, 4: 1}",1
100,False,"{'a': 0.05, 'e': 0.7071067811865476}",20,0,-140.17844464901225,"{0: 11, 1: 2, 2: 4, 3: 1, 4: 2}",0
101,False,"{'a': 0.05, 'e': 0.7015314257708558}",20,6,-46.90657190605723,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 1}",1
102,False,"{'a': 0.05, 'e': 0.6959127965923143}",20,0,12.858100656794605,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
103,False,"{'a': 0.05, 'e': 0.6902512402344372}",20,0,-95.65372112816245,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
104,False,"{'a': 0.05, 'e': 0.6845471059286886}",25,0,-65.07548798208254,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 2}",0
105,False,"{'a': 0.05, 'e': 0.6788007455329418}",25,5,-48.992534847585766,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",1
106,False,"{'a': 0.05, 'e': 0.6730125135097733}",20,0,-42.973806476509175,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
107,False,"{'a': 0.05, 'e': 0.6671827669045997}",30,0,-103.34860360576961,"{0: 20, 1: 4, 2: 3, 3: 2, 4: 1}",0
108,False,"{'a': 0.05, 'e': 0.6613118653236518}",20,0,2.866402679970511,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
109,False,"{'a': 0.05, 'e': 0.6554001709117939}",25,7,-48.9628415778289,"{0: 12, 1: 3, 2: 1, 3: 2, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.6494480483301835}",20,0,-0.8806643104168949,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
111,False,"{'a': 0.05, 'e': 0.6434558647337789}",20,0,-12.983662589158252,"{0: 17, 1: 2, 2: 0, 3: 1, 4: 0}",0
112,False,"{'a': 0.05, 'e': 0.6374239897486896}",20,0,-15.29827139856052,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",1
113,False,"{'a': 0.05, 'e': 0.6313527954493776}",30,0,-156.47135019948965,"{0: 20, 1: 1, 2: 6, 3: 0, 4: 3}",0
114,False,"{'a': 0.05, 'e': 0.6252426563357052}",20,10,-25.260813490889923,"{0: 5, 1: 3, 2: 2, 3: 0, 4: 0}",1
115,False,"{'a': 0.05, 'e': 0.619093949309834}",20,0,-21.204203349834813,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
116,False,"{'a': 0.05, 'e': 0.6129070536529766}",20,0,-26.87823633047194,"{0: 17, 1: 2, 2: 0, 3: 0, 4: 1}",0
117,False,"{'a': 0.05, 'e': 0.6066823510019997}",25,6,-14.50032055576104,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.6004202253258841}",25,0,14.168374958715768,"{0: 22, 1: 2, 2: 1, 3: 0, 4: 0}",0
119,False,"{'a': 0.05, 'e': 0.5941210629020386}",25,3,-71.25604751110512,"{0: 17, 1: 0, 2: 2, 3: 2, 4: 1}",1
120,False,"{'a': 0.05, 'e': 0.5877852522924731}",20,0,-25.88725186284147,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
121,False,"{'a': 0.05, 'e': 0.5814131843198307}",20,12,5.367864756861395,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.05, 'e': 0.5750052520432786}",20,5,-39.84076592634232,"{0: 9, 1: 1, 2: 5, 3: 0, 4: 0}",1
123,False,"{'a': 0.05, 'e': 0.568561850734264}",20,12,-0.5811112058149244,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
124,False,"{'a': 0.05, 'e': 0.5620833778521306}",25,13,-44.370237895361676,"{0: 8, 1: 2, 2: 1, 3: 0, 4: 1}",1
125,False,"{'a': 0.05, 'e': 0.5555702330196023}",20,5,-115.54510048960482,"{0: 10, 1: 0, 2: 1, 3: 2, 4: 2}",1
126,False,"{'a': 0.05, 'e': 0.5490228179981318}",25,17,11.757745708265304,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.05, 'e': 0.5424415366631188}",20,5,-130.71806050058711,"{0: 10, 1: 0, 2: 1, 3: 1, 4: 3}",1
128,False,"{'a': 0.05, 'e': 0.5358267949789965}",25,7,-128.81277777977914,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 3}",1
129,False,"{'a': 0.05, 'e': 0.5291790009741906}",25,2,-55.661468959772066,"{0: 16, 1: 5, 2: 1, 3: 0, 4: 1}",1
130,False,"{'a': 0.05, 'e': 0.5224985647159489}",25,2,-58.28709707167322,"{0: 18, 1: 2, 2: 1, 3: 1, 4: 1}",1
131,False,"{'a': 0.05, 'e': 0.5157858982850475}",25,8,-4.647726898246926,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.5090414157503712}",25,0,-104.41730896883469,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
133,False,"{'a': 0.05, 'e': 0.5022655331433725}",20,0,-50.91214150919651,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
134,False,"{'a': 0.05, 'e': 0.49545866843240755}",20,6,-18.854043531022867,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
135,False,"{'a': 0.05, 'e': 0.48862124149695496}",20,9,4.651293265624903,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
136,False,"{'a': 0.05, 'e': 0.48175367410171516}",30,0,25.15334129125069,"{0: 28, 1: 2, 2: 0, 3: 0, 4: 0}",0
137,False,"{'a': 0.05, 'e': 0.47485638987059453}",20,0,-69.99910797077271,"{0: 14, 1: 1, 2: 2, 3: 3, 4: 0}",0
138,False,"{'a': 0.05, 'e': 0.46792981426057334}",20,14,8.037602756027951,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.46097437453546236}",20,13,7.6145095770248,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 0.45399049973954686}",20,0,16.225301018228908,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
141,False,"{'a': 0.05, 'e': 0.4469786206711212}",30,0,-70.77870791666396,"{0: 26, 1: 0, 2: 1, 3: 1, 4: 2}",0
142,False,"{'a': 0.05, 'e': 0.43993916985591525}",25,11,0.3016262674503376,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.4328725815204141}",20,5,-22.669993418669886,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.42577929156507266}",25,15,-65.7077200672272,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 2}",1
145,False,"{'a': 0.05, 'e': 0.41865973753742813}",20,2,15.167740721472569,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 0.4115143586051089}",25,0,-31.96019402039965,"{0: 20, 1: 1, 2: 3, 3: 1, 4: 0}",0
147,False,"{'a': 0.05, 'e': 0.4043435955287451}",25,2,20.544843153654494,"{0: 21, 1: 1, 2: 1, 3: 0, 4: 0}",1
148,False,"{'a': 0.05, 'e': 0.39714789063478056}",20,10,-3.199394837630826,"{0: 8, 1: 1, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.05, 'e': 0.38992768778818826}",30,12,11.092924648643145,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.05, 'e': 0.38268343236508984}",20,6,-36.586904970365765,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.05, 'e': 0.37541557122528313}",25,7,-57.48671399675808,"{0: 14, 1: 0, 2: 2, 3: 1, 4: 1}",1
152,False,"{'a': 0.05, 'e': 0.3681245526846781}",20,2,-16.323775737467763,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.05, 'e': 0.36081082648764173}",25,14,15.55224463726698,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.05, 'e': 0.35347484377925714}",20,0,-5.881273966402664,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
155,False,"{'a': 0.05, 'e': 0.346117057077493}",25,14,15.089406686822983,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.05, 'e': 0.3387379202452915}",20,7,10.44286549162211,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.05, 'e': 0.3313378884625709}",25,13,-24.486140367844467,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
158,False,"{'a': 0.05, 'e': 0.3239174181981494}",20,11,2.6699669226933977,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
159,False,"{'a': 0.05, 'e': 0.31647696718158613}",20,5,17.09182462107531,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 0.30901699437494745}",25,8,-26.93807423812183,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
161,False,"{'a': 0.05, 'e': 0.30153795994449556}",20,14,11.613221935078744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.05, 'e': 0.2940403252323039}",25,11,-5.32662943613782,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
163,False,"{'a': 0.05, 'e': 0.28652455272779825}",20,15,7.544146250304713,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.05, 'e': 0.2789911060392293}",20,13,8.149969048542262,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.05, 'e': 0.2714404498650743}",20,3,22.620461507199565,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.05, 'e': 0.26387304996537275}",25,11,-18.246345309418768,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
167,False,"{'a': 0.05, 'e': 0.25628937313299677}",25,13,22.239695697082695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.05, 'e': 0.24868988716485496}",25,12,15.621550293727712,"{0: 12, 1: 1, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.05, 'e': 0.24107506083303867}",20,0,-26.30079465669348,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
170,False,"{'a': 0.05, 'e': 0.23344536385590547}",20,4,27.115874435153895,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.05, 'e': 0.2258012668691038}",25,12,-28.19548222480767,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
172,False,"{'a': 0.05, 'e': 0.2181432413965427}",30,7,-15.046114722230776,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 1}",1
173,False,"{'a': 0.05, 'e': 0.21047175982130562}",20,8,24.062468450473048,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.05, 'e': 0.2027872953565125}",20,3,24.874708356315512,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 0.19509032201612833}",20,15,10.130614961860637,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.05, 'e': 0.18738131458572474}",20,12,15.096767998290685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.05, 'e': 0.1796607485931927}",25,17,14.22697380942554,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.05, 'e': 0.17192910027940952}",30,9,16.66525041762668,"{0: 19, 1: 1, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.05, 'e': 0.16418684656886295}",30,19,17.687919437363878,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 0.15643446504023092}",20,0,-12.191438595835368,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",1
181,False,"{'a': 0.05, 'e': 0.14867243389692308}",25,10,3.7697233183898975,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 0}",1
182,False,"{'a': 0.05, 'e': 0.14090123193758258}",20,6,-17.473165626553023,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
183,False,"{'a': 0.05, 'e': 0.13312133852655234}",25,11,16.98554854271788,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
