trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
16,False,"{'a': 0.05, 'e': 0.8413514957025011}",25,0,-104.50763780054875,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
17,False,"{'a': 0.05, 'e': 0.8316189541291853}",30,0,-235.69744839853286,"{0: 18, 1: 2, 2: 3, 3: 3, 4: 4}",0
18,False,"{'a': 0.05, 'e': 0.8219191318826697}",20,0,-73.90723115688837,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
19,False,"{'a': 0.05, 'e': 0.8122537941317146}",20,6,-100.31165070383614,"{0: 9, 1: 1, 2: 1, 3: 1, 4: 2}",1
20,False,"{'a': 0.05, 'e': 0.802624679775096}",30,0,-131.8496417378006,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
21,False,"{'a': 0.05, 'e': 0.7930335002705474}",20,9,-58.23324393620269,"{0: 8, 1: 0, 2: 1, 3: 1, 4: 1}",1
22,False,"{'a': 0.05, 'e': 0.7834819385069711}",25,0,-57.470120707528295,"{0: 20, 1: 0, 2: 4, 3: 0, 4: 1}",0
23,False,"{'a': 0.05, 'e': 0.773971647721329}",20,0,-147.75006950761113,"{0: 11, 1: 2, 2: 3, 3: 2, 4: 2}",0
24,False,"{'a': 0.05, 'e': 0.764504250461502}",25,0,-129.4770373105965,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
25,False,"{'a': 0.05, 'e': 0.7550813375962908}",30,0,-161.42865720394306,"{0: 19, 1: 3, 2: 3, 3: 3, 4: 2}",0
26,False,"{'a': 0.05, 'e': 0.7457044673736088}",20,0,-52.36911143269694,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 1}",0
27,False,"{'a': 0.05, 'e': 0.7363751645277967}",30,0,-188.19073300277694,"{0: 17, 1: 3, 2: 5, 3: 3, 4: 2}",0
28,False,"{'a': 0.05, 'e': 0.7270949194368672}",20,0,-14.057493687351156,"{0: 16, 1: 3, 2: 0, 3: 1, 4: 0}",0
29,False,"{'a': 0.05, 'e': 0.7178651873303659}",20,0,-55.29594506311417,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
30,False,"{'a': 0.05, 'e': 0.7086873875484091}",20,7,-50.555655949933296,"{0: 10, 1: 1, 2: 0, 3: 1, 4: 1}",1
31,False,"{'a': 0.05, 'e': 0.6995629028523459}",20,0,-54.29603108849129,"{0: 14, 1: 4, 2: 1, 3: 0, 4: 1}",0
32,False,"{'a': 0.05, 'e': 0.6904930787873615}",35,0,-119.38789846549592,"{0: 26, 1: 2, 2: 4, 3: 1, 4: 2}",0
33,False,"{'a': 0.05, 'e': 0.6814792230972291}",30,0,-48.28010320226371,"{0: 24, 1: 2, 2: 3, 3: 0, 4: 1}",0
34,False,"{'a': 0.05, 'e': 0.6725226051912947}",20,0,-106.00022952523912,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",1
35,False,"{'a': 0.05, 'e': 0.6636244556636677}",30,0,-182.53773257690813,"{0: 18, 1: 3, 2: 5, 3: 1, 4: 3}",0
36,False,"{'a': 0.05, 'e': 0.6547859658644791}",20,0,-129.66651904549357,"{0: 14, 1: 0, 2: 3, 3: 0, 4: 3}",0
37,False,"{'a': 0.05, 'e': 0.646008287522954}",25,0,-49.58839057467612,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
38,False,"{'a': 0.05, 'e': 0.6372925324219489}",20,2,-67.86474268898432,"{0: 12, 1: 1, 2: 4, 3: 0, 4: 1}",1
39,False,"{'a': 0.05, 'e': 0.6286397721234923}",20,0,-199.73536726180865,"{0: 10, 1: 2, 2: 2, 3: 3, 4: 3}",0
40,False,"{'a': 0.05, 'e': 0.6200510377447751}",25,0,-47.99479592013451,"{0: 18, 1: 2, 2: 4, 3: 1, 4: 0}",0
41,False,"{'a': 0.05, 'e': 0.6115273197839389}",20,0,-40.15108492509108,"{0: 18, 1: 0, 2: 0, 3: 1, 4: 1}",0
42,False,"{'a': 0.05, 'e': 0.6030695679949225}",25,3,-7.554521887162528,"{0: 18, 1: 1, 2: 3, 3: 0, 4: 0}",1
43,False,"{'a': 0.05, 'e': 0.5946786913105371}",30,16,-43.56855686648388,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
44,False,"{'a': 0.05, 'e': 0.5863555578128649}",35,2,-26.500723805489685,"{0: 25, 1: 5, 2: 2, 3: 1, 4: 0}",1
45,False,"{'a': 0.05, 'e': 0.578100994749992}",20,0,-43.77529792811652,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
46,False,"{'a': 0.05, 'e': 0.5699157885980205}",20,0,13.669972789923895,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
47,False,"{'a': 0.05, 'e': 0.5618006851672322}",25,0,-130.22781586933834,"{0: 15, 1: 3, 2: 4, 3: 1, 4: 2}",0
48,False,"{'a': 0.05, 'e': 0.5537563897512203}",25,0,-67.32748392384433,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
49,False,"{'a': 0.05, 'e': 0.5457835673177409}",20,4,-19.91367664603036,"{0: 13, 1: 1, 2: 1, 3: 1, 4: 0}",1
50,False,"{'a': 0.05, 'e': 0.5378828427399902}",25,0,-155.2951028593129,"{0: 14, 1: 2, 2: 6, 3: 1, 4: 2}",0
51,False,"{'a': 0.05, 'e': 0.5300548010669623}",20,0,-84.50758860447989,"{0: 15, 1: 1, 2: 2, 3: 0, 4: 2}",1
52,False,"{'a': 0.05, 'e': 0.522299987831502}",25,0,-64.92369886807282,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
53,False,"{'a': 0.05, 'e': 0.5146189093946285}",20,13,-8.146243914504199,"{0: 5, 1: 1, 2: 1, 3: 0, 4: 0}",1
54,False,"{'a': 0.05, 'e': 0.5070120333246757}",20,0,-39.10534505248957,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
55,False,"{'a': 0.05, 'e': 0.49947978880976474}",20,10,5.6119105650887855,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
56,False,"{'a': 0.05, 'e': 0.4920225671021038}",30,0,-52.798402580572926,"{0: 23, 1: 2, 2: 4, 3: 0, 4: 1}",0
57,False,"{'a': 0.05, 'e': 0.48464072199259023}",20,0,-72.50210693623895,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
58,False,"{'a': 0.05, 'e': 0.47733457031417914}",30,1,45.51579006706234,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.05, 'e': 0.4701043924724706}",20,0,-63.24489777943586,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 2}",0
60,False,"{'a': 0.05, 'e': 0.4629504330019647}",30,0,0.6167049830468943,"{0: 25, 1: 2, 2: 3, 3: 0, 4: 0}",0
61,False,"{'a': 0.05, 'e': 0.45587290114643253}",20,4,-56.034470962388944,"{0: 12, 1: 0, 2: 2, 3: 1, 4: 1}",1
62,False,"{'a': 0.05, 'e': 0.4488719714618531}",25,0,8.64592750539178,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
63,False,"{'a': 0.05, 'e': 0.44194778444037564}",30,20,17.90155312855131,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 0.43510044715377494}",25,6,-10.431966998513438,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 0}",1
65,False,"{'a': 0.05, 'e': 0.4283300339148828}",20,8,20.31832922871356,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.05, 'e': 0.4216365869554942}",30,18,13.502657558819763,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.05, 'e': 0.4150201171192712}",20,14,-1.5454242130992617,"{0: 5, 1: 0, 2: 1, 3: 0, 4: 0}",1
68,False,"{'a': 0.05, 'e': 0.40848060456818347}",25,4,-42.782987491422716,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
69,False,"{'a': 0.05, 'e': 0.40201799950105865}",35,13,21.586176011379543,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.05, 'e': 0.3956322228828365}",25,5,-54.955069994142875,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",1
71,False,"{'a': 0.05, 'e': 0.38932316718315585}",25,14,-88.78816280716669,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 2}",1
72,False,"{'a': 0.05, 'e': 0.383090697122935}",20,9,9.50039876870217,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
73,False,"{'a': 0.05, 'e': 0.37693465042763896}",20,5,-20.77123445901527,"{0: 11, 1: 0, 2: 4, 3: 0, 4: 0}",1
74,False,"{'a': 0.05, 'e': 0.3708548385859646}",25,11,0.33627091372602,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
75,False,"{'a': 0.05, 'e': 0.3648510476127127}",20,0,-8.023891461663936,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
76,False,"{'a': 0.05, 'e': 0.3589230388146536}",20,0,-3.954846010936587,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
77,False,"{'a': 0.05, 'e': 0.35307054955823336}",25,0,-42.838581163804534,"{0: 20, 1: 1, 2: 3, 3: 0, 4: 1}",0
78,False,"{'a': 0.05, 'e': 0.34729329403801}",20,5,-26.15394508965456,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 1}",1
79,False,"{'a': 0.05, 'e': 0.341590964044749}",25,9,-35.24444686163251,"{0: 13, 1: 0, 2: 2, 3: 0, 4: 1}",1
80,False,"{'a': 0.05, 'e': 0.3359632297321511}",20,5,-18.927994924148297,"{0: 10, 1: 3, 2: 2, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.33040974038122917}",30,22,-27.590849757425868,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
82,False,"{'a': 0.05, 'e': 0.3249301251613921}",25,13,-84.18874175352607,"{0: 7, 1: 2, 2: 1, 3: 0, 4: 2}",1
83,False,"{'a': 0.05, 'e': 0.3195239938873381}",20,10,4.328448006126974,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
84,False,"{'a': 0.05, 'e': 0.31419093777090545}",30,10,0.050613224251240485,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",1
85,False,"{'a': 0.05, 'e': 0.3089305301670694}",30,16,23.47705851317602,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.05, 'e': 0.3037423273133185}",25,0,13.16631995098276,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
87,False,"{'a': 0.05, 'e': 0.29862586906168753}",20,0,-101.37357716334488,"{0: 15, 1: 0, 2: 2, 3: 1, 4: 2}",0
88,False,"{'a': 0.05, 'e': 0.2935806796027647}",35,3,47.812542070699564,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.05, 'e': 0.2886062681810375}",20,11,15.387943165298813,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.28370212980097564}",20,8,-0.3765148526968316,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
91,False,"{'a': 0.05, 'e': 0.2788677459233001}",25,15,13.511705922137864,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.05, 'e': 0.27410258515091934}",20,13,3.145847480823711,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.05, 'e': 0.26940610390405617}",30,4,-31.50047613095021,"{0: 21, 1: 1, 2: 2, 3: 2, 4: 0}",1
94,False,"{'a': 0.05, 'e': 0.2647777470841307}",25,15,8.177824844312985,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.05, 'e': 0.26021694872599566}",20,10,-5.729137815416974,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 0}",1
96,False,"{'a': 0.05, 'e': 0.2557231326381627}",25,11,9.83602630400653,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.05, 'e': 0.2512957130306913}",25,9,33.19894301256076,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 0.24693409513044795}",30,16,13.587623614517904,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.24263767578347373}",25,4,2.114502400789732,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
100,False,"{'a': 0.05, 'e': 0.23840584404423515}",25,14,23.697544811275467,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.05, 'e': 0.23423798175156108}",20,10,19.31904733929828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 0.23013346409109958}",20,12,13.672400522244267,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 0.22609166014415794}",20,0,22.3802685552367,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
104,False,"{'a': 0.05, 'e': 0.2221119334228151}",20,9,9.790216892921176,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
105,False,"{'a': 0.05, 'e': 0.21819364239122585}",20,8,-2.8509456234572665,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 0.2143361409730563}",20,16,8.839549554511255,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.2105387790450195}",35,19,29.09516381630175,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.05, 'e': 0.2068009029164991}",20,7,-24.304134438311074,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
109,False,"{'a': 0.05, 'e': 0.2031218557952733}",20,4,-18.224032237776314,"{0: 13, 1: 0, 2: 2, 3: 1, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.1995009782393703}",20,1,21.434086721909754,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 0.1959376085951079}",30,0,-10.559375517695214,"{0: 25, 1: 1, 2: 3, 3: 1, 4: 0}",0
112,False,"{'a': 0.05, 'e': 0.1924310834213856}",25,7,-2.89650691333217,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 0}",1
113,False,"{'a': 0.05, 'e': 0.18898073790031855}",30,8,20.27838993764186,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 0.18558590623431392}",20,0,7.547693345069966,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
115,False,"{'a': 0.05, 'e': 0.18224592202971224}",20,16,7.631513016355813,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.1789601186671229}",25,0,-21.95266073489913,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
117,False,"{'a': 0.05, 'e': 0.17572782965860245}",30,7,18.46626127556206,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.17254838899183333}",20,8,-27.994285755510923,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
119,False,"{'a': 0.05, 'e': 0.16942113146147153}",20,16,6.092501394953464,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.05, 'e': 0.1663453929878448}",25,0,23.27106304282216,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",0
121,False,"{'a': 0.05, 'e': 0.16332051092318933}",25,0,-18.06228357082109,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 1}",0
122,False,"{'a': 0.05, 'e': 0.1603458243456246}",20,5,9.022004401579892,"{0: 13, 1: 1, 2: 1, 3: 0, 4: 0}",1
123,False,"{'a': 0.05, 'e': 0.15742067434107043}",20,0,27.46742937884447,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.05, 'e': 0.15454440427331972}",30,20,16.142614320427953,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.05, 'e': 0.15171636004248712}",25,14,19.330946591720945,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.05, 'e': 0.14893589033205612}",20,6,-45.44118084331307,"{0: 11, 1: 1, 2: 0, 3: 1, 4: 1}",1
127,False,"{'a': 0.05, 'e': 0.14620234684475641}",20,3,15.177443371229572,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.05, 'e': 0.1435150845275026}",25,6,19.841576892894224,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 0.1408734617856342}",30,18,21.109557766587937,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.05, 'e': 0.13827684068669366}",25,8,-21.963461271350106,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
131,False,"{'a': 0.05, 'e': 0.13572458715398894}",25,20,9.319725560383379,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.1332160711501813}",30,9,-0.9660920113851263,"{0: 18, 1: 0, 2: 3, 3: 0, 4: 0}",1
133,False,"{'a': 0.05, 'e': 0.13075066685114523}",20,4,-6.129326963556311,"{0: 13, 1: 1, 2: 2, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 0.12832775281034792}",25,6,-7.753701477498252,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 1}",1
135,False,"{'a': 0.05, 'e': 0.125946712113993}",30,10,35.66994189000313,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
136,False,"{'a': 0.05, 'e': 0.12360693252717714}",30,10,30.042862742956185,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.05, 'e': 0.12130780663130425}",25,7,16.993743630075254,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
138,False,"{'a': 0.05, 'e': 0.11904873195300303}",25,12,21.466356380062916,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.11682911108479244}",35,16,35.84330392345378,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 0.11464835179773747}",20,9,16.93778724795699,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.05, 'e': 0.1125058671463347}",20,10,15.351990402158991,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 0.11040107556586864}",20,0,12.37843377137892,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
143,False,"{'a': 0.05, 'e': 0.10833340096247213}",25,1,29.446914365659698,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.10630227279612747}",25,3,34.83670077231011,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.05, 'e': 0.10430712615683546}",20,12,16.217931681716173,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 0.10234740183418334}",25,18,14.84093535333298,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.05, 'e': 0.10042254638053305}",20,1,-32.47805421818214,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
148,False,"{'a': 0.05, 'e': 0.0985320121680533}",20,0,20.05313914937681,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
149,False,"{'a': 0.05, 'e': 0.09667525743981042}",20,6,23.716943594912912,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.05, 'e': 0.0948517463551336}",20,5,23.46384527889454,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.05, 'e': 0.09306094902946294}",20,0,22.275937891422355,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
152,False,"{'a': 0.05, 'e': 0.09130234156888739}",20,11,-22.6244666934574,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.05, 'e': 0.08957540609957348}",30,18,22.9954226073073,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.05, 'e': 0.08787963079228267}",20,9,21.79053443667789,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.05, 'e': 0.08621450988217227}",20,6,23.79916819843889,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
156,False,"{'a': 0.05, 'e': 0.08457954368406762}",25,7,24.593424373274953,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
157,False,"{'a': 0.05, 'e': 0.0829742386033917}",30,19,5.14461926640478,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
158,False,"{'a': 0.05, 'e': 0.08139810714293294}",30,16,24.765922179282455,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.05, 'e': 0.07985066790562756}",20,7,26.775554672015097,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 0.07833144559352867}",20,5,23.06709298477641,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.05, 'e': 0.07683997100313078}",30,12,35.7764448527871,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.05, 'e': 0.07537578101721187}",20,10,8.486459422162234,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
163,False,"{'a': 0.05, 'e': 0.07393841859335404}",20,6,-19.472798564055747,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
164,False,"{'a': 0.05, 'e': 0.07252743274929663}",20,0,28.81232352943727,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.05, 'e': 0.07114237854527228}",25,3,-18.755109993133352,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 1}",1
166,False,"{'a': 0.05, 'e': 0.06978281706347367}",25,0,39.272271476371,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
167,False,"{'a': 0.05, 'e': 0.06844831538479179}",20,1,24.319100927285092,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.05, 'e': 0.06713844656296508}",30,16,28.112431904794406,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.05, 'e': 0.0658527895962725}",20,0,28.509450980484498,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.05, 'e': 0.06459092939690103}",20,0,30.757103582056622,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
171,False,"{'a': 0.05, 'e': 0.06335245675811274}",30,22,14.994568216836413,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.05, 'e': 0.062136968319334795}",20,10,17.675136177262605,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.05, 'e': 0.0609440665292883}",20,6,21.711468050632888,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.05, 'e': 0.05977335960727248}",20,10,21.04779003897216,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 0.05862446150271261}",20,0,27.16142192717943,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.05, 'e': 0.05749699185307999}",20,9,8.006625670311404,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
177,False,"{'a': 0.05, 'e': 0.05639057594028518}",20,16,9.6264537706823,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.05, 'e': 0.05530484464564622}",20,2,30.288759302389664,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.05, 'e': 0.05423943440352608}",20,3,19.675450201044782,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 0.05319398715373169}",20,13,9.718996795890163,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.05, 'e': 0.05216815029276589}",20,4,24.206510591448527,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.05, 'e': 0.051161576624015326}",20,8,5.745674941083016,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
183,False,"{'a': 0.05, 'e': 0.05017392430695966}",30,5,40.54150694777364,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.05, 'e': 0.049204856805478814}",25,8,15.917206775293758,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
