trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
85,False,"{'a': 0.05, 'e': 0.575}",25,0,-38.489214560859985,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
86,False,"{'a': 0.05, 'e': 0.5700000000000001}",30,12,20.78632437808523,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 0.565}",20,0,-65.51192560569869,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
88,False,"{'a': 0.05, 'e': 0.56}",25,0,-105.3440423082876,"{0: 19, 1: 0, 2: 3, 3: 1, 4: 2}",0
89,False,"{'a': 0.05, 'e': 0.5549999999999999}",30,15,-107.60997783767563,"{0: 7, 1: 3, 2: 2, 3: 2, 4: 1}",1
90,False,"{'a': 0.05, 'e': 0.55}",20,0,-24.108779116296837,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
91,False,"{'a': 0.05, 'e': 0.5449999999999999}",20,0,-20.693426463306036,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
92,False,"{'a': 0.05, 'e': 0.54}",25,0,-55.49899227357562,"{0: 19, 1: 2, 2: 3, 3: 0, 4: 1}",0
93,False,"{'a': 0.05, 'e': 0.5349999999999999}",20,1,-7.112568897050057,"{0: 17, 1: 0, 2: 1, 3: 1, 4: 0}",1
94,False,"{'a': 0.05, 'e': 0.53}",20,13,0.9282997983934531,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
95,False,"{'a': 0.05, 'e': 0.5249999999999999}",20,0,-20.995860392963984,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
96,False,"{'a': 0.05, 'e': 0.52}",35,0,5.543096550806675,"{0: 31, 1: 1, 2: 3, 3: 0, 4: 0}",0
97,False,"{'a': 0.05, 'e': 0.515}",30,17,-41.0454835446654,"{0: 9, 1: 3, 2: 0, 3: 0, 4: 1}",1
98,False,"{'a': 0.05, 'e': 0.51}",25,17,15.316826971756843,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.505}",25,14,-44.506985277117586,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 1}",1
100,False,"{'a': 0.05, 'e': 0.5}",20,0,-18.950386645432957,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",1
101,False,"{'a': 0.05, 'e': 0.495}",20,11,-7.273921914019606,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 0.49}",35,13,4.46120014861782,"{0: 19, 1: 1, 2: 2, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 0.485}",25,0,-54.72265800054858,"{0: 17, 1: 3, 2: 3, 3: 2, 4: 0}",1
104,False,"{'a': 0.05, 'e': 0.48}",25,0,-85.13493516640553,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
105,False,"{'a': 0.05, 'e': 0.475}",25,2,21.01382816905623,"{0: 22, 1: 0, 2: 1, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 0.47}",20,1,6.503000229012448,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.46499999999999997}",20,0,-38.975105434279904,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
108,False,"{'a': 0.05, 'e': 0.45999999999999996}",25,0,-53.372160221387425,"{0: 21, 1: 0, 2: 2, 3: 1, 4: 1}",0
109,False,"{'a': 0.05, 'e': 0.45499999999999996}",20,2,-28.59862248268614,"{0: 14, 1: 2, 2: 0, 3: 2, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.44999999999999996}",25,9,-58.76397635893464,"{0: 11, 1: 2, 2: 1, 3: 1, 4: 1}",1
111,False,"{'a': 0.05, 'e': 0.44499999999999995}",25,0,-42.538720028662,"{0: 21, 1: 1, 2: 1, 3: 1, 4: 1}",0
112,False,"{'a': 0.05, 'e': 0.43999999999999995}",30,6,5.9321085915008025,"{0: 20, 1: 3, 2: 1, 3: 0, 4: 0}",1
113,False,"{'a': 0.05, 'e': 0.43499999999999994}",25,20,9.443272823134256,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 0.42999999999999994}",30,0,-13.287545998055498,"{0: 25, 1: 1, 2: 4, 3: 0, 4: 0}",0
115,False,"{'a': 0.05, 'e': 0.42499999999999993}",20,0,-114.98597997888007,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
116,False,"{'a': 0.05, 'e': 0.42000000000000004}",20,0,-22.221692459186436,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
117,False,"{'a': 0.05, 'e': 0.41500000000000004}",30,9,-87.85864033697915,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 2}",1
118,False,"{'a': 0.05, 'e': 0.41000000000000003}",20,5,0.4933602571327249,"{0: 12, 1: 2, 2: 1, 3: 0, 4: 0}",1
119,False,"{'a': 0.05, 'e': 0.405}",25,0,-59.30243001337598,"{0: 19, 1: 2, 2: 2, 3: 1, 4: 1}",0
120,False,"{'a': 0.05, 'e': 0.4}",20,0,-38.47387100117156,"{0: 15, 1: 0, 2: 4, 3: 1, 4: 0}",0
121,False,"{'a': 0.05, 'e': 0.395}",20,6,4.747943665261504,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
122,False,"{'a': 0.05, 'e': 0.39}",25,0,-92.06043918436642,"{0: 16, 1: 3, 2: 4, 3: 1, 4: 1}",0
123,False,"{'a': 0.05, 'e': 0.385}",25,3,-12.116374550891694,"{0: 19, 1: 0, 2: 2, 3: 1, 4: 0}",1
124,False,"{'a': 0.05, 'e': 0.38}",20,12,5.011141839058803,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
125,False,"{'a': 0.05, 'e': 0.375}",25,8,7.981301619843459,"{0: 15, 1: 1, 2: 1, 3: 0, 4: 0}",1
126,False,"{'a': 0.05, 'e': 0.37}",20,9,20.79981974300688,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.05, 'e': 0.365}",20,4,6.950193342399887,"{0: 14, 1: 1, 2: 1, 3: 0, 4: 0}",1
128,False,"{'a': 0.05, 'e': 0.36}",25,11,-14.803230985007223,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
129,False,"{'a': 0.05, 'e': 0.355}",25,18,9.576448817853624,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.05, 'e': 0.35}",25,16,-6.566352548668003,"{0: 8, 1: 0, 2: 0, 3: 1, 4: 0}",1
131,False,"{'a': 0.05, 'e': 0.345}",30,22,14.191007717056223,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.33999999999999997}",20,16,6.009284966208513,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.05, 'e': 0.33499999999999996}",30,20,16.63032194204705,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 0.32999999999999996}",20,13,12.047005089932696,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.05, 'e': 0.32499999999999996}",20,13,-18.621378264332733,"{0: 5, 1: 1, 2: 0, 3: 1, 4: 0}",1
136,False,"{'a': 0.05, 'e': 0.31999999999999995}",25,13,-47.65835625311473,"{0: 9, 1: 1, 2: 0, 3: 1, 4: 1}",1
137,False,"{'a': 0.05, 'e': 0.31499999999999995}",25,0,-1.9564279308637522,"{0: 21, 1: 1, 2: 3, 3: 0, 4: 0}",0
138,False,"{'a': 0.05, 'e': 0.30999999999999994}",25,11,-15.082342403651491,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
139,False,"{'a': 0.05, 'e': 0.30499999999999994}",30,13,-3.226105842019087,"{0: 14, 1: 1, 2: 2, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 0.29999999999999993}",20,10,-50.16480139767762,"{0: 7, 1: 0, 2: 2, 3: 0, 4: 1}",1
141,False,"{'a': 0.05, 'e': 0.29500000000000004}",25,14,19.913987132538644,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 0.29000000000000004}",35,2,-12.983520152571284,"{0: 27, 1: 1, 2: 5, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.28500000000000003}",20,11,16.973051210787336,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.28}",20,0,-28.15196123030078,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 1}",0
145,False,"{'a': 0.05, 'e': 0.275}",25,15,5.828420206676521,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 0.27}",25,0,19.185939661567254,"{0: 23, 1: 2, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.05, 'e': 0.265}",20,8,17.214999362205827,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.05, 'e': 0.26}",20,9,-0.2580863443426049,"{0: 9, 1: 1, 2: 1, 3: 0, 4: 0}",1
149,False,"{'a': 0.05, 'e': 0.255}",25,12,11.454319006672447,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
150,False,"{'a': 0.05, 'e': 0.25}",30,20,-39.2496264853228,"{0: 7, 1: 1, 2: 1, 3: 0, 4: 1}",1
151,False,"{'a': 0.05, 'e': 0.245}",30,20,15.531690477012706,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.05, 'e': 0.24}",25,8,19.66208633580385,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.05, 'e': 0.235}",20,0,-16.082318727043944,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
154,False,"{'a': 0.05, 'e': 0.22999999999999998}",20,16,9.220414493580442,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.05, 'e': 0.22499999999999998}",25,11,2.023285019288887,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
156,False,"{'a': 0.05, 'e': 0.21999999999999997}",20,13,13.904255118809491,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.05, 'e': 0.21499999999999997}",20,4,24.956283712261605,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.05, 'e': 0.20999999999999996}",25,17,15.539831785827872,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
159,False,"{'a': 0.05, 'e': 0.20499999999999996}",30,19,20.912796845853194,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 0.19999999999999996}",20,6,-8.715933514829565,"{0: 12, 1: 0, 2: 1, 3: 1, 4: 0}",1
161,False,"{'a': 0.05, 'e': 0.19499999999999995}",30,9,-52.69943096267825,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 1}",1
162,False,"{'a': 0.05, 'e': 0.18999999999999995}",20,6,27.340516219317344,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.05, 'e': 0.18499999999999994}",25,12,24.20963275532481,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
164,False,"{'a': 0.05, 'e': 0.17999999999999994}",25,4,-42.537856068879734,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 1}",1
165,False,"{'a': 0.05, 'e': 0.17499999999999993}",35,4,29.40011614003358,"{0: 29, 1: 1, 2: 1, 3: 0, 4: 0}",1
166,False,"{'a': 0.05, 'e': 0.16999999999999993}",20,9,-15.625525064425979,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 0}",1
167,False,"{'a': 0.05, 'e': 0.16500000000000004}",30,0,22.216657330666454,"{0: 28, 1: 0, 2: 2, 3: 0, 4: 0}",0
168,False,"{'a': 0.05, 'e': 0.16000000000000003}",25,11,24.11020304882038,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.05, 'e': 0.15500000000000003}",20,10,19.23961680018781,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.05, 'e': 0.15000000000000002}",20,6,26.91545775144183,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.05, 'e': 0.14500000000000002}",20,6,6.23457944346961,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
172,False,"{'a': 0.05, 'e': 0.14}",25,11,26.137515595058574,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.05, 'e': 0.135}",30,1,35.935650384547415,"{0: 28, 1: 1, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.05, 'e': 0.13}",20,10,21.52441720146774,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 0.125}",20,7,8.787111474100376,"{0: 12, 1: 0, 2: 1, 3: 0, 4: 0}",1
176,False,"{'a': 0.05, 'e': 0.12}",30,15,19.8856843082003,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.05, 'e': 0.11499999999999999}",25,17,15.314697561550382,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.05, 'e': 0.10999999999999999}",30,20,8.0090576178809,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
179,False,"{'a': 0.05, 'e': 0.10499999999999998}",25,18,11.021803057738268,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 0.09999999999999998}",20,7,22.609363398191395,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.05, 'e': 0.09499999999999997}",20,0,16.450813685572996,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
182,False,"{'a': 0.05, 'e': 0.08999999999999997}",20,9,22.187574127074324,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.05, 'e': 0.08499999999999996}",20,7,-22.540098992151695,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
184,False,"{'a': 0.05, 'e': 0.07999999999999996}",25,14,18.33746540103509,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
185,False,"{'a': 0.05, 'e': 0.07499999999999996}",25,6,14.709842223635235,"{0: 17, 1: 1, 2: 1, 3: 0, 4: 0}",1
186,False,"{'a': 0.05, 'e': 0.06999999999999995}",30,23,12.294402076251949,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
187,False,"{'a': 0.05, 'e': 0.06499999999999995}",25,16,14.29965018660629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
188,False,"{'a': 0.05, 'e': 0.05999999999999994}",30,0,36.751897164390506,"{0: 29, 1: 1, 2: 0, 3: 0, 4: 0}",0
189,False,"{'a': 0.05, 'e': 0.05499999999999994}",20,2,25.95949274203967,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
190,False,"{'a': 0.05, 'e': 0.04999999999999993}",20,0,33.241135519485844,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
191,False,"{'a': 0.05, 'e': 0.04499999999999993}",25,17,15.36496461473741,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
