trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
15,False,"{'a': 0.05, 'e': 0.641642601649214}",20,11,8.586356923767312,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
16,False,"{'a': 0.05, 'e': 0.6200510377447751}",25,0,-111.03634114067884,"{0: 20, 1: 1, 2: 1, 3: 0, 4: 3}",0
17,False,"{'a': 0.05, 'e': 0.598865715052054}",20,0,-39.12939067639329,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
18,False,"{'a': 0.05, 'e': 0.578100994749992}",20,0,-77.28369286828634,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 2}",0
19,False,"{'a': 0.05, 'e': 0.5577696439542739}",30,0,-14.862286606537591,"{0: 25, 1: 0, 2: 5, 3: 0, 4: 0}",0
20,False,"{'a': 0.05, 'e': 0.5378828427399902}",20,8,2.3024644685269937,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
21,False,"{'a': 0.05, 'e': 0.518450201635692}",20,0,-87.3776247154689,"{0: 16, 1: 0, 2: 1, 3: 1, 4: 2}",0
22,False,"{'a': 0.05, 'e': 0.49947978880976474}",25,13,-56.09127344251497,"{0: 8, 1: 0, 2: 3, 3: 0, 4: 1}",1
23,False,"{'a': 0.05, 'e': 0.4809781661017778}",20,15,10.20178913706338,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
24,False,"{'a': 0.05, 'e': 0.4629504330019647}",20,0,-60.26357212549029,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
25,False,"{'a': 0.05, 'e': 0.44540027765061774}",25,12,0.9529391165522327,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 0}",1
26,False,"{'a': 0.05, 'e': 0.4283300339148828}",25,14,20.339441891893713,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
27,False,"{'a': 0.05, 'e': 0.4117407436018946}",20,0,5.371422829394857,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",0
28,False,"{'a': 0.05, 'e': 0.3956322228828365}",20,0,-18.697371730818507,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
29,False,"{'a': 0.05, 'e': 0.38000313203062586}",35,19,22.321390504963894,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
30,False,"{'a': 0.05, 'e': 0.3648510476127127}",20,9,-26.843876091646464,"{0: 7, 1: 0, 2: 4, 3: 0, 4: 0}",1
31,False,"{'a': 0.05, 'e': 0.35017253632807965}",20,0,-32.676254697140706,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",0
32,False,"{'a': 0.05, 'e': 0.3359632297321511}",20,0,-66.59705255131628,"{0: 14, 1: 1, 2: 4, 3: 0, 4: 1}",0
33,False,"{'a': 0.05, 'e': 0.32221789915317045}",30,7,12.822574079915686,"{0: 21, 1: 0, 2: 2, 3: 0, 4: 0}",1
34,False,"{'a': 0.05, 'e': 0.3089305301670694}",35,18,-20.660078692586616,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
35,False,"{'a': 0.05, 'e': 0.29609439606337895}",25,0,-30.640202657875747,"{0: 22, 1: 0, 2: 2, 3: 0, 4: 1}",0
36,False,"{'a': 0.05, 'e': 0.28370212980097564}",25,8,-54.87689401642163,"{0: 12, 1: 1, 2: 3, 3: 0, 4: 1}",1
37,False,"{'a': 0.05, 'e': 0.27174579401818855}",20,6,-35.13416036254851,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 1}",1
38,False,"{'a': 0.05, 'e': 0.26021694872599566}",20,0,-5.468568764869694,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
39,False,"{'a': 0.05, 'e': 0.24910671637483284}",30,0,-10.595705062741365,"{0: 26, 1: 0, 2: 3, 3: 1, 4: 0}",0
40,False,"{'a': 0.05, 'e': 0.23840584404423515}",20,13,-10.18230193830278,"{0: 5, 1: 0, 2: 2, 3: 0, 4: 0}",1
41,False,"{'a': 0.05, 'e': 0.22810476255958168}",30,0,12.13069492307593,"{0: 28, 1: 0, 2: 1, 3: 1, 4: 0}",0
42,False,"{'a': 0.05, 'e': 0.21819364239122585}",20,0,-60.24390456628978,"{0: 16, 1: 1, 2: 1, 3: 1, 4: 1}",0
43,False,"{'a': 0.05, 'e': 0.20866244623800267}",25,15,18.806549765181135,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
44,False,"{'a': 0.05, 'e': 0.1995009782393703}",25,0,4.132153832019964,"{0: 21, 1: 3, 2: 1, 3: 0, 4: 0}",0
45,False,"{'a': 0.05, 'e': 0.190698929798219}",35,19,26.779590119592868,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.05, 'e': 0.18224592202971224}",25,11,-39.1312468694054,"{0: 12, 1: 0, 2: 0, 3: 1, 4: 1}",1
47,False,"{'a': 0.05, 'e': 0.1741315448805425}",20,10,20.099441006077377,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
48,False,"{'a': 0.05, 'e': 0.16634539298784468}",25,18,-27.398797473046237,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
49,False,"{'a': 0.05, 'e': 0.15887709836795672}",20,2,12.687638451587103,"{0: 16, 1: 1, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.05, 'e': 0.15171636004248712}",20,15,-5.0577283381157265,"{0: 4, 1: 0, 2: 1, 3: 0, 4: 0}",1
51,False,"{'a': 0.05, 'e': 0.14485297072303538}",25,19,11.357899469925185,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
52,False,"{'a': 0.05, 'e': 0.13827684068669366}",20,15,7.003946094272987,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.05, 'e': 0.13197801898243755}",30,20,5.406799052413918,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
54,False,"{'a': 0.05, 'e': 0.125946712113993}",25,13,10.737079282754522,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
55,False,"{'a': 0.05, 'e': 0.12017330034801521}",20,6,-18.105025957621436,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 1}",1
56,False,"{'a': 0.05, 'e': 0.11464835179773747}",30,0,47.04181008045264,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.05, 'e': 0.10936263443188154}",30,4,14.165731297282065,"{0: 24, 1: 0, 2: 1, 3: 1, 4: 0}",1
58,False,"{'a': 0.05, 'e': 0.10430712615683546}",20,0,1.779700282711456,"{0: 18, 1: 0, 2: 1, 3: 1, 4: 0}",0
59,False,"{'a': 0.05, 'e': 0.09947302311711348}",20,5,12.026197717090962,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
60,False,"{'a': 0.05, 'e': 0.0948517463551336}",20,15,10.330580945439694,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
61,False,"{'a': 0.05, 'e': 0.09043494696657495}",20,16,5.957444966389852,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.05, 'e': 0.08621450988217227}",20,12,16.72900285272047,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.05, 'e': 0.08218255640092997}",20,12,16.908339750255813,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 0.07833144559352867}",25,20,9.28496632445235,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.05, 'e': 0.07465377468825896}",30,16,28.374693475339008,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
66,False,"{'a': 0.05, 'e': 0.07114237854527228}",20,0,31.603473504311403,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
67,False,"{'a': 0.05, 'e': 0.0677903283183563}",20,3,26.734937575072458,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.05, 'e': 0.06459092939690103}",20,5,30.055337402501756,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.05, 'e': 0.06153771871429603}",30,14,18.366514799185037,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 0}",1
70,False,"{'a': 0.05, 'e': 0.05862446150271261}",20,8,21.102455988890213,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.05, 'e': 0.05584514756814607}",25,14,19.354257117598674,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.05, 'e': 0.05319398715373169}",20,6,24.705012039454814,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.05, 'e': 0.0506654064537434}",20,5,16.00276947917775,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.05, 'e': 0.04825404283533841}",30,13,20.424397674680517,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.05, 'e': 0.04595473982005127}",30,13,-9.896571218439757,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 1}",1
76,False,"{'a': 0.05, 'e': 0.04376254187226092}",20,2,24.214399176827406,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
77,False,"{'a': 0.05, 'e': 0.04167268903736088}",30,19,15.098990915589368,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.05, 'e': 0.03968061146815505}",25,14,19.782223804774596,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.05, 'e': 0.03778192387407808}",30,8,38.83320784294711,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.05, 'e': 0.0359724199241831}",25,19,8.781342341362297,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 0.03424806663145552}",20,6,24.1901387100277,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.05, 'e': 0.03260499874288181}",20,0,28.531855858707626,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
83,False,"{'a': 0.05, 'e': 0.031039513156817744}",20,14,9.452888017824126,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.05, 'e': 0.02954806338654614}",30,16,25.708779862510067,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.05, 'e': 0.02812725408649097}",20,0,35.96367110648838,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
86,False,"{'a': 0.05, 'e': 0.026773835655329536}",35,14,23.978814438910472,"{0: 20, 1: 0, 2: 1, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 0.025484698928223137}",30,14,27.202828528206847,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.05, 'e': 0.024256869968548478}",30,11,33.911843017292064,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.05, 'e': 0.02308750496784462}",35,11,41.161308609316066,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 0.021973885261186377}",20,0,5.414490495494124,"{0: 19, 1: 0, 2: 0, 3: 1, 4: 0}",0
91,False,"{'a': 0.05, 'e': 0.020913412463836156}",20,14,10.298671330211997,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.05, 'e': 0.019903603733808617}",25,2,34.96311663391365,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
93,False,"{'a': 0.05, 'e': 0.01894208716389223}",25,11,26.870887989317136,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
94,False,"{'a': 0.05, 'e': 0.01802659730569567}",20,2,30.393440268578317,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
95,False,"{'a': 0.05, 'e': 0.01715497082742401}",20,0,28.53369572739618,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
96,False,"{'a': 0.05, 'e': 0.016325142306319762}",30,15,28.64096191770598,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.05, 'e': 0.01553514015602997}",20,8,20.306624873580294,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 0.014783082688563987}",20,6,23.411701067307238,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 0.014067174309990271}",25,5,36.706779844398255,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
100,False,"{'a': 0.05, 'e': 0.013385701848569687}",25,10,24.47960846950817,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
101,False,"{'a': 0.05, 'e': 0.012737031013631106}",20,10,18.652753218989993,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 0.012119602983168276}",20,0,25.83676472958339,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
103,False,"{'a': 0.05, 'e': 0.01153193111784978}",30,20,19.224663176569422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.05, 'e': 0.010972597798900807}",20,0,23.708114787255457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
105,False,"{'a': 0.05, 'e': 0.010440251387116795}",20,10,19.18435829375292,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 0.009933603300113947}",25,15,19.802917112114518,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
107,False,"{'a': 0.05, 'e': 0.00945142520479092}",20,13,12.104442291627503,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.05, 'e': 0.0089925463218824}",25,0,37.65195323599485,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
109,False,"{'a': 0.05, 'e': 0.008555850839409906}",25,11,24.85869072251376,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 0.008140275431792299}",20,10,20.34566563205741,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 0.007744806881342048}",25,0,35.694933298318034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
112,False,"{'a': 0.05, 'e': 0.0073684797988720074}",25,17,13.857171298722685,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.05, 'e': 0.0070103744401326384}",25,14,19.272605629671027,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 0.0066696146148267355}",20,0,28.74286983867556,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
115,False,"{'a': 0.05, 'e': 0.00634536568497035}",25,5,31.649077798939203,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
116,False,"{'a': 0.05, 'e': 0.00603683264941679}",25,15,12.36223085860799,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.05, 'e': 0.005743258311400767}",20,14,7.864669355049841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 0.005463921526022153}",20,4,26.155775938439053,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
119,False,"{'a': 0.05, 'e': 0.005198135524646652}",30,16,27.803605665781003,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.05, 'e': 0.004945246313269536}",25,13,23.2907908765897,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.05, 'e': 0.004704631141956295}",20,3,28.413516205062816,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.05, 'e': 0.004475697042552684}",20,5,27.480296279125504,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.05, 'e': 0.004257879431928346}",25,16,16.13232855948206,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
124,False,"{'a': 0.05, 'e': 0.004050640778099801}",25,13,24.335460011235444,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
125,False,"{'a': 0.05, 'e': 0.003853469326654979}",20,13,10.418495029629934,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.05, 'e': 0.0036658778849856244}",25,14,17.853500415681474,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.05, 'e': 0.003487402661909611}",30,13,35.346722161434435,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.05, 'e': 0.0033176021603488204}",30,10,37.00447233068649,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 0.0031560561208077154}",20,10,20.22344447872681,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.05, 'e': 0.0030023645134740207}",20,2,21.049212168727056,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
131,False,"{'a': 0.05, 'e': 0.0028561465768451866}",30,22,16.89767244061213,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
132,False,"{'a': 0.05, 'e': 0.0027170399008579205}",30,17,21.39661119195453,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
133,False,"{'a': 0.05, 'e': 0.0025846995525746763}",25,2,38.368270161769324,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 0.002458797242554822}",25,10,24.368599874296688,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.05, 'e': 0.0023390205301110356}",30,0,43.74160883991767,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.05, 'e': 0.0022250720657206458}",20,6,28.752578364512637,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.05, 'e': 0.0021166688689320257}",30,14,26.2846035786338,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.05, 'e': 0.0020135416401713124}",25,15,20.21462357973423,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
139,False,"{'a': 0.05, 'e': 0.0019154341049204548}",20,9,20.04206000424551,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 0.0018221023888013166}",30,4,41.166530544237595,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.05, 'e': 0.0017333144221584051}",30,12,39.45066937039972,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 0.0016488493727966347}",25,17,15.230612675743618,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 0.0015684971055820451}",35,20,31.533028615756294,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 0.0014920576676733521}",20,14,12.147906835970648,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
145,False,"{'a': 0.05, 'e': 0.001419340798201163}",20,5,26.935401095579316,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 0.001350165461265651}",20,0,27.553721515678216,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
147,False,"{'a': 0.05, 'e': 0.0012843594011719972}",25,19,10.508208528330343,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.05, 'e': 0.0012217587188687595}",25,10,27.803793435331972,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.05, 'e': 0.0011622074686032935}",20,0,28.343262348554077,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
150,False,"{'a': 0.05, 'e': 0.001105557273847202}",20,10,18.122974321089302,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
151,False,"{'a': 0.05, 'e': 0.0010516669615933116}",20,9,18.162808458030234,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.05, 'e': 0.0010004022141590907}",35,13,36.463134075994645,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
153,False,"{'a': 0.05, 'e': 0.0009516352376767179}",25,13,22.356447119549127,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.05, 'e': 0.0009052444464811016}",25,16,17.330849101780107,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.05, 'e': 0.0008611141626492236}",20,0,28.766972989792286,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.05, 'e': 0.0008191343299720488}",20,6,24.21021965632823,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
157,False,"{'a': 0.05, 'e': 0.0007792002416776578}",30,2,43.21339926543383,"{0: 28, 1: 0, 2: 0, 3: 0, 4: 0}",1
158,False,"{'a': 0.05, 'e': 0.0007412122812527899}",20,0,33.480806199655675,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.05, 'e': 0.000705075675742517}",20,9,20.495189484611693,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 0.000670700260932966}",25,6,30.917900777874713,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
161,False,"{'a': 0.05, 'e': 0.0006380002578535438}",20,5,21.748315038086513,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
162,False,"{'a': 0.05, 'e': 0.000606894060057872}",30,13,31.857205990326115,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.05, 'e': 0.0005773040311694011}",25,0,32.86460763483993,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.05, 'e': 0.0005491563122026477}",20,16,7.532578291280993,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
165,False,"{'a': 0.05, 'e': 0.0005223806381914331}",30,10,35.45780335207209,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.05, 'e': 0.0004969101636786988}",20,6,26.0376907350143,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
167,False,"{'a': 0.05, 'e': 0.00047268129664446157}",20,14,11.156339391802522,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.05, 'e': 0.00044963354046656523}",20,14,8.900267495565322,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.05, 'e': 0.0004277093435290924}",25,19,11.891358853594,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
170,False,"{'a': 0.05, 'e': 0.0004068539561103979}",25,11,29.435964611046362,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.05, 'e': 0.00038701529420248626}",20,16,7.6070231762253675,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
172,False,"{'a': 0.05, 'e': 0.0003681438099268908}",20,5,27.20853762622052,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.05, 'e': 0.0003501923682296404}",25,2,41.414165796358745,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.05, 'e': 0.00033311612955466696}",30,7,39.105117034490945,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 0.0003168724382051069}",20,1,29.64655625970954,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
176,False,"{'a': 0.05, 'e': 0.0003014207161194937}",25,16,16.14118317960888,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
177,False,"{'a': 0.05, 'e': 0.0002867223618024939}",20,2,32.437375206368415,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
178,False,"{'a': 0.05, 'e': 0.0002727406541589428}",20,9,22.92997341384169,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.05, 'e': 0.00025944066099692353}",20,12,15.525035435351903,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 0.00024678915197251516}",30,17,19.82176274727587,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.05, 'e': 0.0002347545157621589}",20,8,23.648198135483195,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
182,False,"{'a': 0.05, 'e': 0.00022330668125913888}",25,20,10.329468339462561,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
183,False,"{'a': 0.05, 'e': 0.0002124170425965577}",25,11,27.647806021936738,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
184,False,"{'a': 0.05, 'e': 0.0002020583878155069}",25,20,8.494072698811951,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
