trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
45,False,"{'a': 0.05, 'e': 0.0006665790455522188}",30,13,24.395542534510145,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
46,False,"{'a': 0.05, 'e': 0.0005665921887193859}",20,1,-41.638448472789136,"{0: 17, 1: 0, 2: 0, 3: 1, 4: 1}",1
47,False,"{'a': 0.05, 'e': 0.00048160336041147805}",25,0,33.87932633163586,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
48,False,"{'a': 0.05, 'e': 0.0004093628563497563}",25,10,25.442029329662343,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
49,False,"{'a': 0.05, 'e': 0.0003479584278972929}",25,7,18.39278277080706,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
50,False,"{'a': 0.05, 'e': 0.0002957646637126989}",20,0,25.668868165648938,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
51,False,"{'a': 0.05, 'e': 0.00025139996415579407}",25,3,19.93898690374817,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
52,False,"{'a': 0.05, 'e': 0.00021368996953242497}",20,7,21.51213951155071,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
53,False,"{'a': 0.05, 'e': 0.0001816364741025612}",20,0,26.103844719230857,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
54,False,"{'a': 0.05, 'e': 0.00015439100298717703}",20,0,21.4168688947146,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
55,False,"{'a': 0.05, 'e': 0.00013123235253910048}",25,0,35.83434791154306,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
56,False,"{'a': 0.05, 'e': 0.0001115474996582354}",20,0,23.183045877038875,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
57,False,"{'a': 0.05, 'e': 9.481537470950009e-05}",20,0,30.61152921363189,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
58,False,"{'a': 0.05, 'e': 8.059306850307507e-05}",25,8,21.846538969307268,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
59,False,"{'a': 0.05, 'e': 6.850410822761381e-05}",30,0,-0.6734757892636967,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 1}",0
60,False,"{'a': 0.05, 'e': 5.822849199347174e-05}",25,0,28.38761175132982,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
61,False,"{'a': 0.05, 'e': 4.9494218194450976e-05}",20,8,20.310781528877502,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
62,False,"{'a': 0.05, 'e': 4.207008546528333e-05}",25,18,9.229029008911626,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
63,False,"{'a': 0.05, 'e': 3.575957264549083e-05}",30,1,43.2580543196569,"{0: 29, 1: 0, 2: 0, 3: 0, 4: 0}",1
64,False,"{'a': 0.05, 'e': 3.0395636748667204e-05}",20,16,5.762978216895631,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
65,False,"{'a': 0.05, 'e': 2.5836291236367123e-05}",25,0,29.62122302445027,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
66,False,"{'a': 0.05, 'e': 2.1960847550912052e-05}",20,6,21.79665812172977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
67,False,"{'a': 0.05, 'e': 1.8666720418275244e-05}",25,12,20.569419317089306,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
68,False,"{'a': 0.05, 'e': 1.5866712355533956e-05}",30,15,25.448434304407165,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
69,False,"{'a': 0.05, 'e': 1.3486705502203864e-05}",20,8,16.647302232293043,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
70,False,"{'a': 0.05, 'e': 1.1463699676873283e-05}",35,15,36.47406188616551,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
71,False,"{'a': 0.05, 'e': 9.744144725342291e-06}",20,7,19.251406022261442,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
72,False,"{'a': 0.05, 'e': 8.282523016540948e-06}",30,7,36.905433065393346,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 0}",1
73,False,"{'a': 0.05, 'e': 7.040144564059805e-06}",20,8,14.683929613682455,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
74,False,"{'a': 0.05, 'e': 5.984122879450834e-06}",20,15,9.601919878029323,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
75,False,"{'a': 0.05, 'e': 5.086504447533209e-06}",25,0,33.928630448086004,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
76,False,"{'a': 0.05, 'e': 4.3235287804032275e-06}",25,0,32.738490396665256,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
77,False,"{'a': 0.05, 'e': 3.6749994633427432e-06}",20,1,26.835660331588475,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
78,False,"{'a': 0.05, 'e': 3.1237495438413317e-06}",25,4,29.08145873465876,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
79,False,"{'a': 0.05, 'e': 2.6551871122651317e-06}",25,10,22.210874353847565,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
80,False,"{'a': 0.05, 'e': 2.2569090454253618e-06}",20,16,6.2693867100130465,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
81,False,"{'a': 0.05, 'e': 1.9183726886115575e-06}",25,19,10.756375281472625,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
82,False,"{'a': 0.05, 'e': 1.6306167853198239e-06}",20,2,23.96925448153195,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
83,False,"{'a': 0.05, 'e': 1.3860242675218502e-06}",20,4,24.68925951134172,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
84,False,"{'a': 0.05, 'e': 1.1781206273935728e-06}",20,2,29.39996167737092,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
85,False,"{'a': 0.05, 'e': 1.0014025332845368e-06}",20,12,15.787860979944,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
86,False,"{'a': 0.05, 'e': 8.511921532918562e-07}",30,16,21.36152878858487,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
87,False,"{'a': 0.05, 'e': 7.235133302980778e-07}",20,7,21.965909814766142,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
88,False,"{'a': 0.05, 'e': 6.149863307533661e-07}",20,4,23.89632075201222,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
89,False,"{'a': 0.05, 'e': 5.227383811403612e-07}",30,24,13.338833162106377,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
90,False,"{'a': 0.05, 'e': 4.44327623969307e-07}",30,15,22.83801929273774,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
91,False,"{'a': 0.05, 'e': 3.776784803739109e-07}",25,9,25.003164138950638,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
92,False,"{'a': 0.05, 'e': 3.2102670831782426e-07}",30,0,37.65535770031949,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
93,False,"{'a': 0.05, 'e': 2.728727020701506e-07}",20,0,22.59070996696818,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
94,False,"{'a': 0.05, 'e': 2.3194179675962802e-07}",25,0,27.422584912283096,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
95,False,"{'a': 0.05, 'e': 1.971505272456838e-07}",25,6,29.969898098298554,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
96,False,"{'a': 0.05, 'e': 1.6757794815883124e-07}",30,9,33.00543956705353,"{0: 21, 1: 0, 2: 0, 3: 0, 4: 0}",1
97,False,"{'a': 0.05, 'e': 1.4244125593500655e-07}",20,8,15.957465736298985,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
98,False,"{'a': 0.05, 'e': 1.2107506754475558e-07}",25,10,23.5165907588606,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
99,False,"{'a': 0.05, 'e': 1.0291380741304223e-07}",20,0,30.160372611208597,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
100,False,"{'a': 0.05, 'e': 8.747673630108589e-08}",20,0,20.942409798314692,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
101,False,"{'a': 0.05, 'e': 7.435522585592301e-08}",25,20,8.703059873556002,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
102,False,"{'a': 0.05, 'e': 6.320194197753456e-08}",20,12,14.542418153596193,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
103,False,"{'a': 0.05, 'e': 5.372165068090437e-08}",20,8,19.103322544210524,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
104,False,"{'a': 0.05, 'e': 4.5663403078768713e-08}",25,5,30.426691388024114,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
105,False,"{'a': 0.05, 'e': 3.8813892616953406e-08}",30,18,23.942112389951024,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
106,False,"{'a': 0.05, 'e': 3.299180872441039e-08}",25,0,29.208245022486604,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
107,False,"{'a': 0.05, 'e': 2.8043037415748834e-08}",25,11,23.201999499306925,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
108,False,"{'a': 0.05, 'e': 2.3836581803386507e-08}",25,1,28.408220046411174,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
109,False,"{'a': 0.05, 'e': 2.026109453287853e-08}",25,11,15.650142817884031,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
110,False,"{'a': 0.05, 'e': 1.7221930352946752e-08}",30,12,30.32523044977942,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
111,False,"{'a': 0.05, 'e': 1.4638640800004737e-08}",30,8,38.576724960285716,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
112,False,"{'a': 0.05, 'e': 1.2442844680004026e-08}",35,25,15.982080092553401,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
113,False,"{'a': 0.05, 'e': 1.0576417978003422e-08}",25,17,14.638419503936511,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
114,False,"{'a': 0.05, 'e': 8.98995528130291e-09}",20,11,16.60380845092829,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
115,False,"{'a': 0.05, 'e': 7.641461989107473e-09}",25,0,31.718277316394705,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
116,False,"{'a': 0.05, 'e': 6.495242690741352e-09}",30,17,22.906289825120613,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
117,False,"{'a': 0.05, 'e': 5.520956287130149e-09}",20,16,6.459343978033391,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
118,False,"{'a': 0.05, 'e': 4.692812844060626e-09}",25,0,33.18020077003103,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
119,False,"{'a': 0.05, 'e': 3.9888909174515325e-09}",30,12,31.39241972723767,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
120,False,"{'a': 0.05, 'e': 3.3905572798338023e-09}",30,17,19.78693881012805,"{0: 13, 1: 0, 2: 0, 3: 0, 4: 0}",1
121,False,"{'a': 0.05, 'e': 2.881973687858732e-09}",25,3,28.418966231119015,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
122,False,"{'a': 0.05, 'e': 2.449677634679922e-09}",20,12,15.37595987389281,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
123,False,"{'a': 0.05, 'e': 2.0822259894779335e-09}",25,0,34.91963993720034,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
124,False,"{'a': 0.05, 'e': 1.7698920910562434e-09}",20,0,31.42545887211156,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
125,False,"{'a': 0.05, 'e': 1.504408277397807e-09}",30,19,17.022074003418115,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
126,False,"{'a': 0.05, 'e': 1.278747035788136e-09}",30,3,35.37535373622681,"{0: 27, 1: 0, 2: 0, 3: 0, 4: 0}",1
127,False,"{'a': 0.05, 'e': 1.0869349804199155e-09}",35,9,41.4111851796518,"{0: 26, 1: 0, 2: 0, 3: 0, 4: 0}",1
128,False,"{'a': 0.05, 'e': 9.238947333569281e-10}",25,16,15.27252510850974,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
129,False,"{'a': 0.05, 'e': 7.853105233533888e-10}",25,20,8.976432732782943,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
130,False,"{'a': 0.05, 'e': 6.675139448503805e-10}",35,2,6.9395865649808295,"{0: 32, 1: 0, 2: 0, 3: 0, 4: 1}",1
131,False,"{'a': 0.05, 'e': 5.673868531228234e-10}",30,0,34.4456858940991,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
132,False,"{'a': 0.05, 'e': 4.822788251543999e-10}",20,0,29.205861682368457,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
133,False,"{'a': 0.05, 'e': 4.099370013812399e-10}",20,11,18.709419150048898,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
134,False,"{'a': 0.05, 'e': 3.484464511740539e-10}",20,8,20.39717448707641,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
135,False,"{'a': 0.05, 'e': 2.961794834979458e-10}",20,0,23.853926422302777,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
136,False,"{'a': 0.05, 'e': 2.5175256097325395e-10}",20,15,6.977422157870225,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
137,False,"{'a': 0.05, 'e': 2.1398967682726583e-10}",25,15,15.306986722481081,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
138,False,"{'a': 0.05, 'e': 1.8189122530317597e-10}",20,0,33.7546095279524,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
139,False,"{'a': 0.05, 'e': 1.5460754150769957e-10}",25,1,26.680116675134663,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
140,False,"{'a': 0.05, 'e': 1.3141641028154463e-10}",25,11,22.940664490207556,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
141,False,"{'a': 0.05, 'e': 1.1170394873931293e-10}",30,11,31.97306189425749,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 0}",1
142,False,"{'a': 0.05, 'e': 9.4948356428416e-11}",20,9,19.471804307018175,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
143,False,"{'a': 0.05, 'e': 8.070610296415359e-11}",20,14,11.274480619804486,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
144,False,"{'a': 0.05, 'e': 6.860018751953054e-11}",20,0,22.254865897197423,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
145,False,"{'a': 0.05, 'e': 5.831015939160096e-11}",30,6,38.32733533553881,"{0: 24, 1: 0, 2: 0, 3: 0, 4: 0}",1
146,False,"{'a': 0.05, 'e': 4.956363548286082e-11}",25,10,24.064569858798528,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
147,False,"{'a': 0.05, 'e': 4.21290901604317e-11}",20,12,15.3196611068086,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
148,False,"{'a': 0.05, 'e': 3.580972663636694e-11}",25,3,39.89442789586704,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
149,False,"{'a': 0.05, 'e': 3.0438267640911896e-11}",30,5,35.81690176279816,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
150,False,"{'a': 0.05, 'e': 2.5872527494775112e-11}",20,0,21.09897735353612,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
151,False,"{'a': 0.05, 'e': 2.1991648370558844e-11}",20,3,27.529331807630328,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
152,False,"{'a': 0.05, 'e': 1.8692901114975016e-11}",30,6,-7.012738090460515,"{0: 23, 1: 0, 2: 0, 3: 0, 4: 1}",1
153,False,"{'a': 0.05, 'e': 1.5888965947728764e-11}",25,20,11.800285057450537,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
154,False,"{'a': 0.05, 'e': 1.350562105556945e-11}",20,3,22.35075502257793,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
155,False,"{'a': 0.05, 'e': 1.1479777897234032e-11}",20,0,28.30110963318604,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
156,False,"{'a': 0.05, 'e': 9.757811212648926e-12}",25,0,30.26706452693236,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
157,False,"{'a': 0.05, 'e': 8.294139530751588e-12}",20,0,22.723508625433883,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
158,False,"{'a': 0.05, 'e': 7.0500186011388495e-12}",25,0,36.37154118119307,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
159,False,"{'a': 0.05, 'e': 5.9925158109680215e-12}",20,10,14.878647464236538,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
160,False,"{'a': 0.05, 'e': 5.0936384393228185e-12}",30,0,42.84983551914121,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
161,False,"{'a': 0.05, 'e': 4.329592673424396e-12}",35,0,40.14085925963826,"{0: 35, 1: 0, 2: 0, 3: 0, 4: 0}",0
162,False,"{'a': 0.05, 'e': 3.680153772410736e-12}",20,6,24.320887871733916,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
163,False,"{'a': 0.05, 'e': 3.1281307065491257e-12}",20,0,20.567493006299355,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
164,False,"{'a': 0.05, 'e': 2.6589111005667567e-12}",20,0,28.665168686008005,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
165,False,"{'a': 0.05, 'e': 2.260074435481743e-12}",20,15,8.27337241199341,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
166,False,"{'a': 0.05, 'e': 1.9210632701594814e-12}",25,11,0.16762396571801963,"{0: 13, 1: 0, 2: 0, 3: 1, 4: 0}",1
167,False,"{'a': 0.05, 'e': 1.6329037796355593e-12}",20,6,23.07730433721385,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
168,False,"{'a': 0.05, 'e': 1.3879682126902255e-12}",20,14,9.533031387582517,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
169,False,"{'a': 0.05, 'e': 1.1797729807866917e-12}",20,0,25.229767023209206,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
170,False,"{'a': 0.05, 'e': 1.0028070336686878e-12}",20,6,20.81022812984101,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
171,False,"{'a': 0.05, 'e': 8.523859786183846e-13}",20,0,24.30625103327839,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
172,False,"{'a': 0.05, 'e': 7.245280818256269e-13}",25,20,10.519886993793422,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
173,False,"{'a': 0.05, 'e': 6.158488695517829e-13}",25,15,18.782955753200177,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
174,False,"{'a': 0.05, 'e': 5.234715391190154e-13}",25,20,8.019498426515886,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
175,False,"{'a': 0.05, 'e': 4.4495080825116306e-13}",20,0,27.3335037699159,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
176,False,"{'a': 0.05, 'e': 3.782081870134886e-13}",20,0,29.122728215676908,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
177,False,"{'a': 0.05, 'e': 3.214769589614653e-13}",30,0,35.397043168660645,"{0: 30, 1: 0, 2: 0, 3: 0, 4: 0}",0
178,False,"{'a': 0.05, 'e': 2.732554151172455e-13}",20,2,24.671947056583818,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
179,False,"{'a': 0.05, 'e': 2.322671028496587e-13}",20,14,11.806312768936229,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
180,False,"{'a': 0.05, 'e': 1.9742703742220986e-13}",25,8,29.49759622095395,"{0: 17, 1: 0, 2: 0, 3: 0, 4: 0}",1
181,False,"{'a': 0.05, 'e': 1.678129818088784e-13}",25,0,33.072325905083694,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",0
